Feature ID	Taxon	Confidence
16255449fd761771489175eb6a1eac2a	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999998569419648
84b0b4d4e636914bfe35aa6185f4fec6	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__; g__; s__	0.9999999999226787
52e1f7e39bece6459301736091814396	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	0.9997383283653
67b43df4c6cfe84a4882362ff0bdb1f8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.998923182898461
797a8a3a71d58c5a4df3609c5b3f6aaf	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999803950518132
adf46d7c1fa90d2dd9669d089d2a3162	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9182207163752587
eb3013092454d9bae7445296256fc7a7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.9999571255206305
70b134c7cf372fd3e8ffee33d58ee966	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.999999949777448
35e5d67062a1a446d3cf6e4e369723f5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9960793431630105
5eca9127ec33ab3c9e0581acb97d2cea	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales	0.8512874632648629
c7c01f2d68fcd1e9d41b73912212e293	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9992686845240404
901b3a4c13104dc5471b4447ac790a4a	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999964406001391
09d06a044366600114d7e667bb009bf8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999972787305
fe42eab957f7c43cb6a090994813ca22	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__frigida	0.9999960534603646
d17e7c703a3bd1eccfa860846f0eb5f7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__	0.9256521059785684
3bae0173f5f64c16e131b48b0338237d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9981892326070445
f6ca2edb89de9b7f1e7c7f7fc2955025	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9991083142412879
6e2678938cb94075410a0192cf54a8c6	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__	0.999999467490866
1540ed79271faa2cb9ad1ccff0676d76	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.999999999999929
95a74ec0a0d8262c37a59bfe7ba24fcc	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2	0.8949421802296653
b0060432ad657555312694e536a9a295	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae	0.7334711321863439
87a1cbb8e5750b22cdd73b3ff3c8ffa6	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999991511491167
e58a26956424af47dbdfaaa51c4658bf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.7971398072833024
8d33edca730341fc07d418ef64536cc6	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__DS-100; f__; g__; s__	0.9999999999717772
7e5626edd9bb53831e5b6c6592a1d189	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Phytophthora	0.9930034602534799
f66a832c22e5633e6de633d8a3d37fb7	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999775468
670b16f6c2c90569db2c548c929904d6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999568742275061
63abd334a2ac5e04a9afdc1b2402668a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999739016933
5219196b1c721af6c9261c563226003c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9996606277543437
7dae4fd891fdf050d6f32e332f50d405	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9974374523996076
984368eb9cdc0485a38720b057cb12cc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9999432706487469
60985b45d7c1f8be2909609bf21375fc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999991264189397
6c1a03900829b6146cb6ad9ed4807da9	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__OR-59; s__	0.9999996445190852
d64972c33d27d1ba777befdfb04c6409	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999993952756635
8751a9382bdf582f8509ec36a334fd47	k__Bacteria; p__FCPU426; c__; o__; f__; g__; s__	0.9999955268659022
dafa9e4681a92a31597561a5f1404136	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9999956542142526
5abc0291fae31041b1380c85afbdd623	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9997273663588717
228f583b2f4d6473845d52735e294c57	k__Bacteria; p__Gemmatimonadetes; c__; o__; f__; g__; s__	0.999999999901604
6bc228fae1542cf1d19e215e3488f369	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__	0.9999996364397908
9b36ba86ce8d9457a1a66a3e12758a2c	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__; f__; g__; s__	0.954892702865306
eccfa18541b47e99ad7669bc4f23f313	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9999630365056559
0c596554db1eb9e974b90314e12be27c	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.9999990955783997
d986c99d531ac093caccb7fefc559dcc	k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__	0.9999899479061755
86487352c1176cb3f367ce28727a90ac	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999999954450942
d70d83cb3d30e2ff9c74e06db8b9d111	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__	0.9682807224765271
699697a90222a8b4a6ef24830059cdfd	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenscatenales; f__Ardenscatenaceae; g__Ardenscatena; s__	0.9999998231096058
f44eb9de81de5a061834e123de92f965	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9999705907273138
59435c3cbe41e22cb9ebd80e3f03fe1a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9863458565715073
a423fd7b8e3dbc7bcdeba18558fd6e34	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__	0.9999999990151167
139c668258504966243e6122db43d73d	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9999338063760277
203cb5516423003000af58c81792415d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__	0.9992940223402027
9f5efe9a45ddfa84c652012052e1919a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.8587620515005248
f6f9d094537a90d76bf539c6c5b8a739	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	0.9994589808205255
17842863324a68d2346ebcb78ac2ed94	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.9999998713102881
4f11e49bd8fd08461a74aac6ba414622	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__	0.9977116705271216
b7b72d3bbe00a23f9955471009af98aa	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	0.9995062118110688
3e03d4046fe2a3cc74956c7336f86edb	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__	0.9999821576003161
9e78188df94b00a452b736eaca7fe8fa	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9996779725462096
777c3357c48a409b0e51c8ab0be2f173	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.7175392455913376
f85f654c4709a4dde82492ed48db7914	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__01D2Z36; g__; s__	0.9997009273383051
e9bd24e668d33efaecd6c7fce7991bb7	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999998930504496
8de9f250ea70c580eff1d57e3039ee33	k__Bacteria	0.9474174863541853
de1f82f960c5d9c6ec3e6b38fa66ee8c	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9998125855681688
7f420cffb6fabbee466fd2ac1714ad3c	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__A31; f__S47; g__; s__	0.9999999712595842
082f6eecaabc0dcce9e0aff1918b3b66	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.9235751980198375
6ab0a35f92ae36f25b4b204453a1d9ae	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.999999932025562
f380a0bd49528af478e3e3a8f4c6f927	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__gelatinosus	0.8367182992729023
4112a707a812b1b25fd65014e04efbb7	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9564238866661564
aaa7149489a8c22175a9fa5e2e3cb891	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9997620180917549
2da9b9351a79c23e105535eb56e77958	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9937684597132485
3e884ab9aac477934623260b20f418bc	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9962994032959519
13989a1429838cd4c1c5b8f32ef25274	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9997782202429677
e1646905ad74b35fe62b813c513ec6e3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__	0.9999998549906585
4fb3729ef1a2276271191668ef1be1bb	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.999973630043467
3d219e6ec75c2c1e6a14e3207bf83495	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999343091893
9a1fad56e25d793aebd2ca282e98f258	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	0.9936330848933456
0172bf040b073df7bc5be7b8287d1694	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__	0.9991019393949184
40f0516c5dd65ec9f7cf964e554b5581	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999812788952847
4eaccfdf95dce733cb48921f6a655d0d	k__Bacteria	0.9993040160980032
f6b2a9cd19250c6d5af302522bb74ee2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__	0.9999999973376958
1513b1b0a269bb3efbadcb080fa8e987	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	0.9508083345969689
cfce3bfe41a8bb57465cbd17bf8b60af	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999121700643424
9767a515428be0f1a0451ba2093b7263	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus	0.8987279580416608
ad6a49346d92cc73d69a602506e3923f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__	0.9455659425381729
0ac5d7ea9d3d040c6dfae8e3f31c85ee	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__	0.9952855639230583
9beac5416cc542ad3b21d5c82c8bb790	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Nannocystis; s__	0.9958920403533614
7f12e89db90753584b5392e85e261b43	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__	0.9999999999861586
d348d70b8918d18c6dccde7839e1d251	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Cellvibrio; s__	0.9999999996825153
05d581a2f8162791e7f2938b39d3dbe9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae	0.9959885221749499
62a43feed1248182ba4fd05a807198ec	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.9921399203182366
0a8ae0fff548b9d5065bb7f637e3e925	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9108211870360639
15184970c7738136e7db258ffaa20dd6	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9993162018915464
09fff6d780aff435750befddba17f9b6	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9978819156259268
b4bb71c11bd037dc0803629f913f77a9	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9998478128958642
081bc6a1eba2b2e77c47a7dff73d5236	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__258ds10; f__; g__; s__	0.9999999997136939
c62cb35a574a1735ff3abbf46e0d41cf	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__	0.9995765771043486
ebbf4161a904730b534aaf7f34904259	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__	0.9999999991693755
e57d6ac0825fbb82a2697aad9b083254	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__	0.9867073749448844
b423262415c5d3451de2ff493b7ffb3d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999972670739
0fcc5627a303486768bc09c7e17fab1b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae	0.9945629760754675
37478cf8c88103521b3a53b98100cb09	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__	0.9999984771689525
ffa1923a34da86ebd086a6c6d53ebdee	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__	0.9988468875902374
f78d6cf0282cc7f95b521396d3ca36fa	k__Bacteria	0.9235996377714921
cb28ffcd899ac6f21d244cfd3dba6956	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.9999997025144881
2c2c163626b066b33bb213eb119502e4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999495141066
51c22e0789a0975c33c56d3d2a56292d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9983147101524187
91908c957a504b9b57066e8c6f0ec6f4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava	0.9978022216961397
9d6fb0e73e0e4171fa64b7872832f90e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999986511623954
515eaba43dab19eaab351059f2f0e4c3	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__	0.9998821959473482
657b120f2f65845227c39ee0cb85c6b7	k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__SJA-22; f__; g__; s__	0.9999999990001243
51b367ad0b6c7117ea397861e9b11ebd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.9590323775839036
82534819d3cb2ad4adc095a93952ef4b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9941992519809736
3eca0bbf8137589b16336b4ac045b903	k__Bacteria; p__Bacteroidetes; c__BME43; o__; f__; g__; s__	0.9993933616808236
d6add706372a778478e92b7b810f55e0	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__	0.9999957410121597
21cd2e05d10d33fb6dac914a2b7c951e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__cereus	0.762783079788223
1d2a63497a9633c77b72437873c8be72	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__	0.9999999994655582
d7f5b7a253fc08948f094983ecf1ad2e	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.9999988970568098
2e3f14794d40a5f0929a129612c8b3e9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas; s__	0.9873438837968139
6e8c85de457e638dc8284f5280775bb1	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae	0.7102986203706466
3385b22d187de32e76109f9bddb47a0a	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.9999998489046477
6074cd5d467faa2a69dcb993a9d50a0b	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae	0.999998264149092
4348be4531274f1eb0cac167a2f5a10e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__	0.9916622552660532
242c048b2965ac7db976ca3754445d80	k__Bacteria	0.9856453587514893
4d5f0a563808af2260269621c5228b8d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9999985215874987
6fe8c8b6925a4a74faf16273a5c7ec4e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	0.9994067053434704
519681b6eedbd17f2e3ea5ce6e1035ce	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9997033603073789
afe88442855e960ccad27547149d5b4f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__	0.999999984008099
ae061d4f683f9a8d4bc637cb9bdc9649	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9999724275266019
d2ac4dafd145f0845b730b75b64a76cb	k__Bacteria	0.9685948684662222
3eec898a8cb78072f87777d21d0ea690	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.985302731250168
4bec2ae009387fe97dfdf9e69e8b72fe	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.9999998913636065
7af5225c4cbb33ede356baced27003fa	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.999999999999929
03f36535a96674c8f06900936102861c	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.9999780183149218
ec25002c7a57107757d2ad3a01494f35	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.996363714501533
4d910d47baac6ac1b1c9324b53f8f89c	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9264925990827703
24957f1d1fa3a5f35c50f78476c5076e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales	0.9594530284081995
91b9bdc856314050afa756e4429ae54a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__	0.9999990505219603
87b6b9f843d6fae3a87b97bbff056211	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__	0.999971509069409
ca0953e1c4a574762da39263be43ba12	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__	0.9999999905051595
411f301195d3aae1120a52a6e969919e	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.99999999999919
dcfcceb131f3acb4dc2972b1e053dc37	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	0.8667592200283215
aa30d654851f4db92f5d6fce7ed7b53f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__	0.9999999836262107
9d7478cdd8516768c366afcd39937109	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9974385162063866
d00c2dce570852de47d3d066119a9aca	k__Bacteria	0.9975031024975014
6bc084e7c73e9522add61a6b50aee3e0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9856965853110887
ac94123aeb4b2955fef067dd39c55754	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9978063411530042
0e81e874bff12a893a33a14f2a81ca64	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__	0.9679625546129123
a28fc2f24bf42067977e64f344983e4a	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__	0.999988662336914
6bf06a90a2b6e61369d9e39c8cad9ae8	k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__	0.7469657983098793
